nom_original,noms_unifie
Vaux-sous-Chèvremont,Vaux-sous-Chèvremont
Vaux-sous-Chèvremont,Chaudfontaine (Vaux-sous-Chèvremont)
Vaux-sous-Chèvremont,Vaux-sous-Chevremont
Vaux-sous-Chèvremont,Chaudfontaine (Vaux-sous-Chevremont)
VAUX-SUR-SÛRE,ww-swr-swr
VAUX-SUR-SÛRE,Во-сюр-Сюр
VAUX-SUR-SÛRE,Vo-sjur-Sjur
VAUX-SUR-SÛRE,وو-سور-سور
VAUX-SUR-SÛRE,Vaux-sur-Sure
VAUX-SUR-SÛRE,xu er he pan wo
VAUX-SUR-SÛRE,Vaux-sur-Sûre
VAUX-SUR-SÛRE,VAUX-SUR-SÛRE
VAUX-SUR-SÛRE,Во сюр Сюр
VAUX-SUR-SÛRE,Vo sjur Sjur
VAUX-SUR-SÛRE,叙尔河畔沃
VAUX-SUR-SÛRE,Li Va-so-Seure
VAUX-SUR-SÛRE,Li Vå-so-Seure
Vechmaal,Vechmael
Vechmaal,Heers (Vechmaal)
Vechmaal,Vechmaal
Vedrin,Vedrin
Vedrin,Namur (Vedrin)
Veerle,Groot Veerle
Veerle,Veerle
Velaine,Sambreville (Velaine-sur-Sambre)
Velaine,Velaine-sur-Sambre
Velaine,Velaine
Velaines,Velaines
Veldegem,Veldeghem
Veldegem,Veldegem
Veldwezelt,Veldwezelt
Veldwezelt,Lanaken (Veldwezelt)
Vellereille-les-Brayeux,Vellereille-les-Brayeux
Vellereille-le-Sec,Vellereille-le-Sec
Velm,Velm
Velm,Sint-Truiden (Velm)
Velroux,Velroux
Veltem-Beisem,Velthem-Beyssem
Veltem-Beisem,Herent (Veltem-Beisem)
Veltem-Beisem,Veltem-Beisem
Velzeke-Ruddershove,Velzeke-Ruddershove
Velzeke-Ruddershove,Velzeke
Velzeke-Ruddershove,Ruddershove
Velzeke-Ruddershove,Velsique-Ruddershove
Vencimont,Vencimont
Vergnies,Vergnies
Vergnies,Froidchapelle (Vergnies)
VERLAINE,韦尔莱讷
VERLAINE,VERLAINE
VERLAINE,Verlen
VERLAINE,Верлен
VERLAINE,wei er lai ne
VERLAINE,ورلن
VERLAINE,Verlaine
VERLAINE,wrln
Verlée,Groot Veerle
Verlée,Verlée
Verlée,Veerle
Verrebroek,Verrebroek
Vertrijk,Vertryck
Vertrijk,Vertrijk
Vertrijk,Boutersem (Vertrijk)
VERVIERS,ვერვიე
VERVIERS,Verviers
VERVIERS,Vervjė
VERVIERS,韦尔维耶
VERVIERS,wei er wei ye
VERVIERS,wrwyh
VERVIERS,Vervie
VERVIERS,Вервє
VERVIERS,Vervje
VERVIERS,Vervia
VERVIERS,베르비에
VERVIERS,VERVIERS
VERVIERS,vervie
VERVIERS,Vervî
VERVIERS,vu~eruvu~ie
VERVIERS,ヴェルヴィエ
VERVIERS,Вервие
VERVIERS,Вервје
VERVIERS,Verv'e
VERVIERS,ورویه
VERVIERS,Verve
VERVIERS,beleubie
VERVIERS,Vervi
VERVIERS,Вервье
Vesqueville,Vesqueville
Veulen,Veulen
Veulen,Fologne
VEURNE,Furnes
VEURNE,Вьорне
VEURNE,V'orne
VEURNE,wrn
VEURNE,Veurne
VEURNE,fu er nei
VEURNE,ورن
VEURNE,Furna
VEURNE,VEURNE
VEURNE,弗尔内
VEURNE,Veurn
Vezin,Andenne (Vezin)
Vezin,Vezin
Vezon,Vezon
Viane,Viane
Vichte,Vichte
VIELSALM,维尔萨姆
VIELSALM,Li Viye Såm
VIELSALM,wylslm
VIELSALM,Вьельсальм
VIELSALM,wei er sa mu
VIELSALM,VIELSALM
VIELSALM,V'el'sal'm
VIELSALM,Vielsalm
VIELSALM,ویلسلم
VIELSALM,Li Viye Sam
VIELSALM,Виелсалм
Viemme,Faimes (Viemme)
Viemme,Viemme
Viersel,Viersel
Vierset-Barse,Modave (Vierset-Barse)
Vierset-Barse,Vierset-Barse
Vierves,Vierves
Vierves,Viroinval (Vierves-sur-Viroin)
Vierves,Vierves-sur-Viroin
Vierves-sur-Viroin,Viroinval (Vierves-sur-Viroin)
Vierves-sur-Viroin,Vierves-sur-Viroin
Viesville,Viesville
Viesville,Pont-a-Celles (Viesville)
Viesville,Pont-à-Celles (Viesville)
Vieux-Genappe,Vieux-Genappe
Vieux-Genappe,Genappe (Vieux-Genappe)
Vieuxville,Vieuxville
Vieux-Waleffe,Villers-le-Bouillet (Vieux-Waleffe)
Vieux-Waleffe,Vieux-Waleffe
Villance,Villance
Ville-en-Hesbaye,Braives (Ville-en-Hesbaye)
Ville-en-Hesbaye,Ville-en-Hesbaye
Ville-Pommerœul,Ville-Pommerœul
Ville-Pommerœul,Ville-Pommeroeul
Villerot,Villerot
Villers-aux-Tours,Villers-aux-Tours
Villers-aux-Tours,Anthisnes (Villers-aux-Tours)
Villers-Deux-Églises,Villers-Deux-Églises
Villers-Deux-Églises,Villers-Deux-Eglises
Villers-devant-Orval,Villers-devant-Orval
Villers-en-Fagne,Villers-en-Fagne
Villers-la-Bonne-Eau,Bastogne (Villers-la-Bonne-Eau)
Villers-la-Bonne-Eau,Villers-la-Bonne-Eau
Villers-la-Loue,Villers-la-Loue
Villers-la-Tour,Chimay (Villers-la-Tour)
Villers-la-Tour,Villers-la-Tour
VILLERS-LA-VILLE,VILLERS-LA-VILLE
VILLERS-LA-VILLE,Villers-la-Ville
VILLERS-LA-VILLE,Villers
VILLERS-LE-BOUILLET,Вийерс льо Буйе
VILLERS-LE-BOUILLET,VILLERS-LE-BOUILLET
VILLERS-LE-BOUILLET,Viyé-l'-Boulet
VILLERS-LE-BOUILLET,Villers-le-Bouillet
VILLERS-LE-BOUILLET,Viye-l'-Boulet
VILLERS-LE-BOUILLET,Виллер-ле-Буйе
VILLERS-LE-BOUILLET,维莱尔斯勒布耶
VILLERS-LE-BOUILLET,Vijers l'o Buje
VILLERS-LE-BOUILLET,Viller-le-Buje
VILLERS-LE-BOUILLET,wei lai er si lei bu ye
VILLERS-LE-BOUILLET,wyh-lw-bwyh
VILLERS-LE-BOUILLET,ویه-لو-بویه
Villers-le-Gambon,Villers-le-Gambon
Villers-le-Peuplier,Villers-le-Peuplier
Villers-le-Temple,Nandrin (Villers-le-Temple)
Villers-le-Temple,Villers-le-Temple
Villers-l’Évêque,Villers-l'Évêque
Villers-l’Évêque,Villers-l'Eveque
Villers-l’Évêque,Villers-l’Évêque
Villers-lez-Heest,La Bruyère (Villers-lez-Heest)
Villers-lez-Heest,Villers-lez-Heest
Villers-lez-Heest,La Bruyere (Villers-lez-Heest)
Villers-Notre-Dame,Villers-Notre-Dame
Villers-Perwin,Les Bons Villers (Villers-Perwin)
Villers-Perwin,Villers-Perwin
Villers-Poterie,Gerpinnes (Villers-Poterie)
Villers-Poterie,Villers-Poterie
Villers-Saint-Amand,Villers-Saint-Amand
Villers-Sainte-Gertrude,Villers-Sainte-Gertrude
Villers-Saint-Ghislain,Villers-Saint-Ghislain
Villers-Saint-Siméon,Villers-Saint-Siméon
Villers-Saint-Siméon,Juprelle (Villers-Saint-Simeon)
Villers-Saint-Siméon,Juprelle (Villers-Saint-Siméon)
Villers-Saint-Siméon,Villers-Saint-Simeon
Villers-sur-Lesse,Villers-sur-Lesse
Villers-sur-Semois,Étalle (Villers-sur-Semois)
Villers-sur-Semois,Etalle (Villers-sur-Semois)
Villers-sur-Semois,Villers-sur-Semois
Ville-sur-Haine,Ville-sur-Haine
Ville-sur-Haine,Ville-sur-Haine
Ville-sur-Haine,Ville-sur-Haine
VILVOORDE,Vilvorde
VILVOORDE,Vilvordė
VILVOORDE,Vilvoorde
VILVOORDE,Вілворде
VILVOORDE,wylwwrd
VILVOORDE,Filford
VILVOORDE,菲尔福尔德
VILVOORDE,fei er fu er de
VILVOORDE,ویلوورد
VILVOORDE,VILVOORDE
VILVOORDE,Вилворде
Vinalmont,Wanze (Vinalmont)
Vinalmont,Vinalmont
Vinderhoute,Vinderhaute
Vinderhoute,Vindorbaute
Vinderhoute,Vinderhoute
Vinkem,Vinkem
Vinkem,Vinckem
Vinkt,Vynckt
Vinkt,Vinkt
Virelles,Virelles
Virelles,Chimay (Virelles)
Virginal-Samme,Virginal-Samme
Virginal-Samme,Ittre (Virginal-Samme)
VIROINVAL,Viroinval
VIROINVAL,Virwinva
VIROINVAL,Virwinvå
VIROINVAL,VIROINVAL
VIRTON,비르통
VIRTON,bileutong
VIRTON,Virton
VIRTON,Виртон
VIRTON,Wirten
VIRTON,wyrtn
VIRTON,维尔通
VIRTON,wei er tong
VIRTON,vu~iruton
VIRTON,ヴィルトン
VIRTON,VIRTON
VIRTON,Վիրտոն
VIRTON,Vierton
VIRTON,ویرتن
VISÉ,fyzyh
VISÉ,wei sai
VISÉ,Visé
VISÉ,VISÉ
VISÉ,Wezet
VISÉ,维塞
VISÉ,wyzh
VISÉ,Vizé
VISÉ,bije
VISÉ,ویزه
VISÉ,Vise
VISÉ,Визе
VISÉ,Visetum
VISÉ,비제
VISÉ,ヴィゼ
VISÉ,vu~ize
VISÉ,فيزيه
VISÉ,Vize
Vissenaken,Vissenaeken
Vissenaken,Vissenaken
Vissoul,Vissoul
Vitrival,Fosses-la-Ville (Vitrival)
Vitrival,Vitrival
Vivegnis,Vivegnis
Vivegnis,Oupeye (Vivegnis)
Vivy,Vivy
Vladslo,Vladslo
Vladslo,Vladsloo
Vlamertinge,Vlamertinghe
Vlamertinge,Vlamertinge
Vlekkem,Vleckem
Vlekkem,Vlekkem
VLETEREN,Vletern
VLETEREN,夫莱特伦
VLETEREN,VLETEREN
VLETEREN,Vleteren
VLETEREN,fu lai te lun
VLETEREN,وتوران
VLETEREN,Влетерен
VLETEREN,wtwran
Vlezenbeek,Sint-Pieters-Leeuw (Vlezenbeek)
Vlezenbeek,Vlezenbeek
Vlezenbeek,De Vlese Ruisseau
Vlezenbeek,Vleze
Vlezenbeek,Vlesenbeek
Vliermaal,Vliermaal
Vliermaal,Vliermael
Vliermaal,Kortessem (Vliermaal)
Vliermaalroot,Vliermaalroot
Vliermaalroot,Vliermaelroodt
Vlierzele,Vlierzele
Vlijtingen,Vlytingen
Vlijtingen,Riemst (Vlijtingen)
Vlijtingen,Vlijtingen
Vlimmeren,Beerse (Vlimmeren)
Vlimmeren,Vlimmeren
Vlissegem,Vlisseghem
Vlissegem,Vlissegem
Vodecée,Vodecee
Vodecée,Vodecée
Vodelée,Vodelee
Vodelée,Vodelée
VOEREN,Voeren
VOEREN,fwryn
VOEREN,3790
VOEREN,Fourons
VOEREN,Вурен
VOEREN,Vuren
VOEREN,ฟุเริน
VOEREN,Voere
VOEREN,wwyran
VOEREN,富伦
VOEREN,fu rein
VOEREN,فورين
VOEREN,VOEREN
VOEREN,fu lun
VOEREN,ووئران
Vogenée,Walcourt (Vogenee)
Vogenée,Walcourt (Vogenée)
Vogenée,Vogenee
Vogenée,Vogenée
Volkegem,Volkegem
Vollezele,Vollezele
Vollezele,Vollezeel
Vonêche,Vonêche
Vonêche,Beauraing (Voneche)
Vonêche,Beauraing (Vonêche)
Vonêche,Voneche
Voorde,Voorde
Voormezele,Voormezele
Voormezele,Voormezeele
Voort,Voort
Voort,Borgloon (Voort)
Voort,De Voort
Voort,Voordt
Voroux-Goreux,Voroux-Goreux
Voroux-lez-Liers,Voroux-les-Liers
Voroux-lez-Liers,Voroux
Voroux-lez-Liers,Voroux-lez-Liers
VORSELAAR,Vorsslaer
VORSELAAR,ورسولر
VORSELAAR,Vorselaar
VORSELAAR,Vorsselaer
VORSELAAR,Vorselar
VORSELAAR,wrswlr
VORSELAAR,福尔塞拉尔
VORSELAAR,VORSELAAR
VORSELAAR,fu er sai la er
VORSELAAR,Ворселар
Vorsen,Vorsen
Vorsen,Fresin
Vorst,foresuto
Vorst,Bruxelles (Forest)
Vorst,Forest/Vorst
Vorst,포레
Vorst,Форест
Vorst,福雷
Vorst,Brussel (Vorst)
Vorst,Vorst
Vorst,pole
Vorst,فوره
Vorst,Forest-Vorst
Vorst,fu lei
Vorst,fwrh
Vorst,Forest
Vorst,フォレスト
Vorst,Fore
Vorst,Форе
VOSSELAAR,Vosselaar
VOSSELAAR,VOSSELAAR
VOSSELAAR,Vosselaer
Vosselare,Vosselaere
Vosselare,Vosselare
Vossem,Tervuren (Vossem)
Vossem,Vossem
Vottem,Herstal (Vottem)
Vottem,Vottem
Vrasene,Vracene
Vrasene,Vrasene
Vremde,Vremde
Vreren,Frères
Vreren,Vreren
Vresse,Vresse
VRESSE-SUR-SEMOIS,wrs-swr-swmwa
VRESSE-SUR-SEMOIS,ورس-سور-سوموآ
VRESSE-SUR-SEMOIS,se mu wa he pan fu lei si
VRESSE-SUR-SEMOIS,VRESSE-SUR-SEMOIS
VRESSE-SUR-SEMOIS,Vres sjur S'omoa
VRESSE-SUR-SEMOIS,瑟穆瓦河畔夫雷斯
VRESSE-SUR-SEMOIS,Vresse-sur-Semois
VRESSE-SUR-SEMOIS,Vresse
VRESSE-SUR-SEMOIS,Врес сюр Сьомоа
VRESSE-SUR-SEMOIS,Vres-sjur-Semua
VRESSE-SUR-SEMOIS,Врес-сюр-Семуа
Vroenhoven,Vroenhoven
Vucht,Vucht
Vucht,Maasmechelen (Vucht)
Vurste,Vurste
Vyle-et-Tharoul,Vyle-et-Tharoul
Waanrode,Waanrode
Waanrode,Kortenaken (Waanrode)
Waanrode,Waenrode
Waarbeke,Waerbeke
Waarbeke,Waarbeke
Waardamme,Waerdamme
Waardamme,Waardamme
Waarloos,Waarloos
Waarloos,Waerloos
Waarmaarde,Waarmaarde
Waarmaarde,Waermaerde
WAARSCHOOT,Варсхот
WAARSCHOOT,Waerschoot
WAARSCHOOT,WAARSCHOOT
WAARSCHOOT,瓦尔斯霍特
WAARSCHOOT,اوئرشو
WAARSCHOOT,awyrshw
WAARSCHOOT,Waarschoot
WAARSCHOOT,wa er si huo te
WAARSCHOOT,Varskhot
Waasmont,Waasmont
Waasmont,Wamont
WAASMUNSTER,awyzmansth
WAASMUNSTER,Васмьонстер
WAASMUNSTER,wa si ming si te er
WAASMUNSTER,اوئزمانسته
WAASMUNSTER,Васмюнстер
WAASMUNSTER,WAASMUNSTER
WAASMUNSTER,Vasm'onster
WAASMUNSTER,Vasmjunster
WAASMUNSTER,Waesmunster
WAASMUNSTER,Waasmunster
WAASMUNSTER,瓦斯明斯特尔
WACHTEBEKE,wa he te bei ke
WACHTEBEKE,Wachtebeke
WACHTEBEKE,ワハテベーケ
WACHTEBEKE,瓦赫特贝克
WACHTEBEKE,wahatebeke
WACHTEBEKE,awyktwbwk
WACHTEBEKE,اوئکتوبوک
WACHTEBEKE,Vakhtebeke
WACHTEBEKE,WACHTEBEKE
WACHTEBEKE,Вахтебеке
Wadelincourt,Wadelincourt
Wagnelée,Fleurus (Wagnelée)
Wagnelée,Wagnelee
Wagnelée,Fleurus (Wagnelee)
Wagnelée,Wagnelée
Waha,Waha
Waillet,Waillet
WAIMES,Waime
WAIMES,Waimes
WAIMES,韦姆
WAIMES,اوئم
WAIMES,Weismes
WAIMES,Вем
WAIMES,awym
WAIMES,WAIMES
WAIMES,Уем
WAIMES,Uem
WAIMES,wei mu
WAIMES,Vem
Wakken,Wacken
Wakken,Wakken
WALCOURT,ولکور
WALCOURT,Val'kur
WALCOURT,Валкур
WALCOURT,Валькур
WALCOURT,wa er ku er
WALCOURT,瓦尔库尔
WALCOURT,WALCOURT
WALCOURT,Valkur
WALCOURT,wlkwr
WALCOURT,Walcoû
WALCOURT,Walcou
WALCOURT,Walecurt
WALCOURT,Walcourt
Walem,Waelhem
Walem,Walem
Walem,Waalem
WALHAIN,Walin
WALHAIN,WALHAIN
WALHAIN,Walhain
Walhain-Saint-Paul,Walhain (Walhain-Saint-Paul)
Walhain-Saint-Paul,Walhain-Saint-Paul
Walhorn,Walhorn
Walsbets,Walsbetz
Walsbets,Walsbets
Walshoutem,Houtain-l'Eveque
Walshoutem,Walshoutem
Walshoutem,Houtain-l'Évêque
Waltwilder,Waltwilder
Wambeek,Wambeke
Wambeek,Wambeek
Wancennes,Wancennes
Wandre,Liège (Wandre)
Wandre,Wandre
Wandre,Liege (Wandre)
Wanfercée-Baulet,Wanfercee-Baulet
Wanfercée-Baulet,Wanfercée-Baulet
Wanfercée-Baulet,Fleurus (Wanfercee-Baulet)
Wanfercée-Baulet,Fleurus (Wanfercée-Baulet)
Wange,Wanghe
Wange,Wange
Wangenies,Wangenies
Wangenies,Fleurus (Wangenies)
Wanlin,Wanlin
Wanlin,Houyet (Wanlin)
Wanne,Wanne
Wannebecq,Wannebecq
Wannegem-Lede,Wannegem-Lede
Wansin,Wansin
Wansin,Hannut (Wansin)
WANZE,Uanz
WANZE,awyanz
WANZE,Ванз
WANZE,旺兹
WANZE,Уанз
WANZE,WANZE
WANZE,Wanze
WANZE,اوئانز
WANZE,wang ci
WANZE,Vanz
Wanzele,Wanzele
Warchin,Warchin
Warcoing,Warcoing
Wardin,Wardin
Wardin,Bastogne (Wardin)
WAREGEM,Варегем
WAREGEM,Varegem
WAREGEM,Waereghem
WAREGEM,Woaregem
WAREGEM,Waregem
WAREGEM,baleheom
WAREGEM,Varegemas
WAREGEM,وارخم
WAREGEM,warehemu
WAREGEM,瓦勒海姆
WAREGEM,wa lei hai mu
WAREGEM,warkhm
WAREGEM,Waregemi vald
WAREGEM,ワレヘム
WAREGEM,바레험
WAREGEM,WAREGEM
WAREMME,di Waremme
WAREMME,WAREMME
WAREMME,Waremme
WAREMME,wa lei mu qu
WAREMME,شهرستان ورم
WAREMME,瓦雷姆區
WAREMME,Waremme
WAREMME,Waremme
WAREMME,Arondisamant Waremme
WAREMME,Uarem
WAREMME,Waremme
WAREMME,Bezirk Waremme
WAREMME,Waremmei ringkond
WAREMME,Waremme
WAREMME,Borgworm
WAREMME,Уарем
WAREMME,Borgworm
WAREMME,shhrstan wrm
Waret-la-Chaussée,Eghezee (Waret-la-Chaussee)
Waret-la-Chaussée,Waret-la-Chaussee
Waret-la-Chaussée,Éghezée (Waret-la-Chaussée)
Waret-la-Chaussée,Waret-la-Chaussée
Waret-l’Évêque,Waret-l'Évêque
Waret-l’Évêque,Waret-l'Eveque
Waret-l’Évêque,Waret-l’Évêque
Warisoulx,La Bruyère (Warisoulx)
Warisoulx,Warisoulx
Warisoulx,La Bruyere (Warisoulx)
Warnant,Anhée (Warnant)
Warnant,Anhee (Warnant)
Warnant,Warnant
Warnant-Dreye,Warnant
Warnant-Dreye,Warnant-Dreye
Warneton,Waasten
Warneton,Warneton
Warquignies,Warquignies
Warsage,Warsage
Warsage,Weerst
Warzée,Warzee
Warzée,Warzée
Wasmes,Wasmes
Wasmes,Elwasmes
Wasmes-Audemez-Briffœil,Wasmes-Audemez-Briffœil
Wasmuel,Wasmuel
WASSEIGES,Wazedje
WASSEIGES,WASSEIGES
WASSEIGES,Uasezh
WASSEIGES,awyszh
WASSEIGES,Vasezh
WASSEIGES,Уасеж
WASSEIGES,Васеж
WASSEIGES,Wasseige
WASSEIGES,Wasseiges
WASSEIGES,瓦塞日
WASSEIGES,wa sai ri
WASSEIGES,اوئسژ
Waterland-Oudeman,Waterland-Oudeman
WATERLOO,Βατερλώ
WATERLOO,ווטרלו
WATERLOO,Vaterlo
WATERLOO,oyataralu
WATERLOO,Waterloo
WATERLOO,watrlw
WATERLOO,Vaterloo
WATERLOO,Ватерло
WATERLOO,WATERLOO
WATERLOO,滑鐵盧
WATERLOO,woteollu
WATERLOO,hua tie lu
WATERLOO,Vatʻerloo
WATERLOO,واترلو
WATERLOO,wateruro
WATERLOO,ワーテルロー
WATERLOO,Ватерлоо
WATERLOO,Waterlô
WATERLOO,Waterloum
WATERLOO,Waterlo
WATERLOO,窩打老
WATERLOO,ওয়াটারলু
WATERLOO,워털루
WATERLOO,wo da lao
WATERLOO,واٹرلو، بیلجئیم
WATERLOO,wwtrlw
WATERLOO,Վաթեռլոո
WATERMAEL-BOITSFORT,Watermaal-Boschvoorde
WATERMAEL-BOITSFORT,Watermael-Boitsfort/Watermaal-Bosvoorde
WATERMAEL-BOITSFORT,Brussel (Watermaal-Bosvoorde)
WATERMAEL-BOITSFORT,Vatermal'-Buafor
WATERMAEL-BOITSFORT,ワーテルマール＝ボワフォール
WATERMAEL-BOITSFORT,Vatermal - Bosvorde
WATERMAEL-BOITSFORT,Watermael-Boitsfort
WATERMAEL-BOITSFORT,wa te er ma er-bu wa fu er
WATERMAEL-BOITSFORT,WATERMAEL-BOITSFORT
WATERMAEL-BOITSFORT,awytrmyl-bwatsfwr
WATERMAEL-BOITSFORT,wateleumalbuapoleu
WATERMAEL-BOITSFORT,waterumaru=bowaforu
WATERMAEL-BOITSFORT,Ватермал - Босворде
WATERMAEL-BOITSFORT,Ватермаль-Буафор
WATERMAEL-BOITSFORT,瓦特尔马尔-布瓦福尔
WATERMAEL-BOITSFORT,Bruxelles (Watermael-Boitsfort)
WATERMAEL-BOITSFORT,Watermael-Boitsfort - Watermaal-Bosvoorde
WATERMAEL-BOITSFORT,Watermaal-Bosvoorde
WATERMAEL-BOITSFORT,와테르말부아포르
WATERMAEL-BOITSFORT,اوئترمئل-بوآتسفور
Watervliet,Watervliet
Watou,Watou
Wattripont,Wattripont
Waudrez,Waudrez
Waulsort,Hastière (Waulsort)
Waulsort,Hastiere (Waulsort)
Waulsort,Waulsort
Wauthier-Braine,Braine-le-Chateau (Wauthier-Braine)
Wauthier-Braine,Wauthier-Braine
Wauthier-Braine,Wauthier
Wauthier-Braine,Vauthter-Braine
Wauthier-Braine,Woutersbrakel
Wauthier-Braine,Braine-le-Château (Wauthier-Braine)
WAVRE,Wavre
WAVRE,Waver
WAVRE,WAVRE
Wavreille,Wavrielle
Wavreille,Wavreille
Wayaux,Wayaux
Wayaux,Les Bons Villers (Wayaux)
Ways,Ways
Ways,Genappe (Ways)
Webbekom,Webbecom
Webbekom,Webbecon
Webbekom,Webbekom
Webbekom,Diest (Webbekom)
Wechelderzande,Wechelderzande
Wechelderzande,Lille (Wechelderzande)
Weelde,Ravels (Weelde)
Weelde,Weelde
Weerde,Zemst (Weerde)
Weerde,Weerde
Weert,Weert
Weert,Bornem (Weert)
Wegnez,Wegnez
Weillen,Onhaye (Weillen)
Weillen,Weillen
Weillen,Wallonia
Weillen,Wallonien
Welden,Welden
WELKENRAEDT,Velkenrat
WELKENRAEDT,韦尔肯拉特
WELKENRAEDT,Velkenradt
WELKENRAEDT,Wellekete
WELKENRAEDT,Велкенрат
WELKENRAEDT,WELKENRAEDT
WELKENRAEDT,Welkenrote
WELKENRAEDT,Велкенрадт
WELKENRAEDT,wei er ken la te
WELKENRAEDT,اوئلکونرئت
WELKENRAEDT,Welkenraedt
WELKENRAEDT,awylkwnryt
Welle,Welle
WELLEN,Wellen
WELLEN,Wille
WELLEN,WELLEN
WELLIN,وولن
WELLIN,wei lan
WELLIN,Wellin
WELLIN,Веллен
WELLIN,Уелен
WELLIN,wwln
WELLIN,WELLIN
WELLIN,Uelen
WELLIN,韦兰
WELLIN,Wellini vald
WELLIN,Vellen
WELLIN,Welin
WEMMEL,韦梅尔
WEMMEL,WEMMEL
WEMMEL,wei mei er
WEMMEL,Vemmel
WEMMEL,Веммел
WEMMEL,wml
WEMMEL,Вемел
WEMMEL,Wemmel
WEMMEL,Vemel
WEMMEL,ومل
Wenduine,Vandjuin
Wenduine,Вандюин
Wenduine,Wenduine
Wenduine,Wenduyne
Wépion,Namur (Wepion)
Wépion,Namur (Wépion)
Wépion,Wépion
Wépion,Wepion
Werbomont,Werbomont
Werbomont,Ferrieres (Werbomont)
Werbomont,Ferrières (Werbomont)
Werchter,Werchter
Wéris,Weris
Wéris,Wéris
Werken,Wercken
Werken,Werken
Werm,Werm
Werm,ورم
Werm,Varem
Werm,Wèrm
Werm,Waremme
Werm,wrm
Werm,Wareme
Werm,Uarem
Werm,Borgworm
Werm,Уарем
Werm,Варем
Werm,瓦雷姆
Werm,wa lei mu
WERVIK,Wervicq
WERVIK,Vervik
WERVIK,ورویک
WERVIK,韦尔菲克
WERVIK,Viroviacum
WERVIK,Вервик
WERVIK,Вервік
WERVIK,wei er fei ke
WERVIK,wrwyk
WERVIK,WERVIK
WERVIK,Wervik
Wespelaar,Haacht  (Wespelaar)
Wespelaar,Wespelaer
Wespelaar,Wespelaar
Westende,Westende
Westende,Westende-Bains
Westende,Westende-Baden
WESTERLO,wei si te luo
WESTERLO,韦斯特洛
WESTERLO,Westerlo
WESTERLO,awystrlw
WESTERLO,Вестерло
WESTERLO,اوئسترلو
WESTERLO,Vesterlas
WESTERLO,WESTERLO
WESTERLO,Vesterlo
WESTERLO,Westerloo
Westkapelle,Westkapelle
Westkapelle,Westcapelle
Westkapelle,Westcappelle
Westkerke,Westkerke
Westmalle,Malle (Westmalle)
Westmalle,Westmalle
Westmeerbeek,Westmeerbeek
Westouter,Westoutre
Westouter,Westouter
Westrem,Westrem
Westrozebeke,Westroosebeke
Westrozebeke,Westrozebeke
Westrozebeke,Westroozebeke
Westvleteren,Westvleteren
WETTEREN,Wetteren
WETTEREN,awytwran
WETTEREN,اوئتوران
WETTEREN,Veteren
WETTEREN,Wetteran
WETTEREN,Ветерен
WETTEREN,Веттерен
WETTEREN,Vetteren
WETTEREN,韦特伦
WETTEREN,wei te lun
WETTEREN,WETTEREN
WEVELGEM,wei fu er hai mu
WEVELGEM,Vevel'geme
WEVELGEM,Вевельгеме
WEVELGEM,WEVELGEM
WEVELGEM,韦弗尔海姆
WEVELGEM,Wevelhem
WEVELGEM,Vevelgem
WEVELGEM,Wevelgem
WEVELGEM,Wevelghem
WEVELGEM,Вевелгем
Wezemaal,Wesemael
Wezemaal,Rotselaar (Wezemaal)
Wezemaal,Wezemaal
WEZEMBEEK-OPPEM,Wesenbeck
WEZEMBEEK-OPPEM,WEZEMBEEK-OPPEM
WEZEMBEEK-OPPEM,ووزانبئک-اوپم
WEZEMBEEK-OPPEM,Vezembek-Oppem
WEZEMBEEK-OPPEM,wwzanbyk-awpm
WEZEMBEEK-OPPEM,Везембек-Оппем
WEZEMBEEK-OPPEM,Vezembek-Opem
WEZEMBEEK-OPPEM,wei ze mei bei ke-ao pei mu
WEZEMBEEK-OPPEM,Wesembeek-Ophem
WEZEMBEEK-OPPEM,韦泽梅贝克-奥佩姆
WEZEMBEEK-OPPEM,Wezembeek-Oppem
WEZEMBEEK-OPPEM,Везембек-Опем
WEZEMBEEK-OPPEM,Wesembeek
Wezeren,Wezeren
Wez-Velvain,Wez-Welvain
Wez-Velvain,Wez-Velvain
Wibrin,Houffalize (Wibrin)
Wibrin,Wibrin
WICHELEN,维赫伦
WICHELEN,Vikhelen
WICHELEN,wyshwlan
WICHELEN,Wichelen
WICHELEN,wei he lun
WICHELEN,ویشولان
WICHELEN,Вихелен
WICHELEN,WICHELEN
Widooie,Tongeren (Widooie)
Widooie,Widoye
Widooie,Widooie
Wiekevorst,Wiekevorst
WIELSBEKE,Vijlsbeke
WIELSBEKE,WIELSBEKE
WIELSBEKE,Вийлсбеке
WIELSBEKE,Wielsbeke
WIELSBEKE,维尔斯贝克
WIELSBEKE,wylzbwk
WIELSBEKE,wei er si bei ke
WIELSBEKE,ویلزبوک
Wierde,Namur (Wierde)
Wierde,Wierde
Wiers,Wiers
Wiesme,Wiesme
Wieze,Wieze
Wihéries,Wihéries
Wihéries,Wiheries
Wihogne,Juprelle (Wihogne)
Wihogne,Nudorp
Wihogne,Wihogne
Wijchmaal,Wijchmaal
Wijchmaal,Peer (Wijchmaal)
Wijchmaal,Wychmael
Wijer,Weyer
Wijer,Wijer
WIJNEGEM,Wijnegem
WIJNEGEM,Wyneghem
WIJNEGEM,WIJNEGEM
Wijshagen,Wyshagen
Wijshagen,Wijshagen
Wijshagen,Meeuwen-Gruitrode (Wijshagen)
