Nom De La Commune,Qid,wiki_unified,page_id,page_length,extract,localisation administrative,name_wikidata,geonameId,adminName4,adminName2,toponymName,Code Postal Ancien,Code Postal Actuel,Code Ins
Viersel,Viersel,https://fr.wikipedia.org/wiki/Viersel,3194017,1092,"Viersel est une section de la commune belge de Zandhoven située en Région flamande dans la province d'Anvers.
Est né dans cette ville le coureur cycliste Joseph Spruyt, coéquipier d'Eddy Merckx et vainqueur de plusieurs étapes dans le Tour de France.
 Portail d’Anvers et sa province",Zandhoven,Viersel,2784760,Zandhoven,Anvers,Viersel,2240,2240,11046
Vierset-Barse,Vierset-Barse,https://fr.wikipedia.org/wiki/Vierset-Barse,1776992,2883,"Vierset-Barse (en wallon Vierset) est une section de la commune belge de Modave située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.",Modave,Vierset-Barse,2784756,Modave,Liège,Vierset-Barse,5271,4577,61064
Vierves,Vierves-sur-Viroin,https://fr.wikipedia.org/wiki/Vierves-sur-Viroin,901502,6411,"Vierves-sur-Viroin (en wallon Viêpe) est une section de la commune belge de Viroinval située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Elle fait partie de l'association qui regroupe les plus beaux villages de Wallonie.",Viroinval,Vierves-sur-Viroin,2784748,Viroinval,Namur,Vierves-sur-Viroin,6383,5670,93081
Vierves-sur-Viroin,Vierves-sur-Viroin,https://fr.wikipedia.org/wiki/Vierves-sur-Viroin,901502,6411,"Vierves-sur-Viroin (en wallon Viêpe) est une section de la commune belge de Viroinval située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Elle fait partie de l'association qui regroupe les plus beaux villages de Wallonie.",Viroinval,Vierves-sur-Viroin,2784748,Viroinval,Namur,Vierves-sur-Viroin,6383,5670,93081
Viesville,Viesville,https://fr.wikipedia.org/wiki/Viesville,1610530,1927,"Viesville est une section de la commune belge de Pont-à-Celles, située en Région wallonne dans la province de Hainaut.
Le village est traversé par le canal Bruxelles-Charleroi et par le ruisseau ""Le Tintia"".
L'autoroute E42 traverse le village via le viaduc de Viesville.",Pont-à-Celles,Viesville,2784742,Pont-à-Celles,Hainaut,Viesville,6228,6230,52067
Vieux-Genappe,Vieux-Genappe,https://fr.wikipedia.org/wiki/Vieux-Genappe,1945555,2304,Vieux-Genappe (en wallon Vî Djnape) est une section de la ville belge de Genappe située en Région wallonne dans la province du Brabant wallon.,Genappe,Vieux-Genappe,2784737,Genappe,Brabant Wallon,Vieux-Genappe,1472,1472,25106
Vieuxville,Vieuxville,https://fr.wikipedia.org/wiki/Vieuxville,1778388,4199,"Vieuxville (en wallon Vîveye) est une section de la commune belge de Ferrières, située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977. Sy, Logne et Palogne faisaient partie de cette commune. Vieuxville se trouve au confluent de la Lembrée et de l'Ourthe.",Ferrières,Vieuxville,2784727,Ferrières,Liège,Vieuxville,4084,4190,61065
Vieux-Waleffe,Vieux-Waleffe,https://fr.wikipedia.org/wiki/Vieux-Waleffe,1726171,2539,"Vieux-Waleffe (en wallon Vî-Walefe) est une section de la commune belge de Villers-le-Bouillet située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.

Vieux-Waleffe connut une occupation de son site dès le Néolithique. Le village est un ancien centre paroissial puisque deux autres villages en sont issus, Waleffe Saint Pierre et Waleffe Saint Georges, réunis sous le nom de Les Waleffes.
Le nom Waleffe est un hydronyme qui renvoie à la vallée formée par le ruisseau qui se jette dans la Mehaigne. Ce ruisseau prend sa source près du château.
Le village est cité pour la première fois en 1050. Il correspond à un type d'habitat aggloméré créé à partir d'un centre seigneurial et d'une église. Cette dernière était d'ailleurs à l'origine une chapelle castrale et était dédiée à saint Lambert. Elle appartint un peu plus tard aux moniales du Val Notre Dame d'Antheit.
La seigneurie était un alleu c'est-à-dire une terre libre qui ne relevait que de son seigneur, seul maître après Dieu.
À l'époque moderne, Vieux-Waleffe eut les mêmes seigneurs qu'à Fallais : les de Bourgogne. Au XVIIe siècle, la seigneurie fut revendue aux de Marchin puis passa aux de Stockem et enfin aux de Menten de Horne"".
Le village vécut de l'agriculture. On y cultivait des céréales, des betteraves sucrières et des pommes de terre.
 Portail de la Wallonie
 Portail de la Belgique
 Portail de la province de Liège",Villers-le-Bouillet,Vieux-Waleffe,2784724,Villers-le-Bouillet,Liège,Vieux-Waleffe,5260,4530,61066
Villance,Villance,https://fr.wikipedia.org/wiki/Villance,743533,4695,"Villance [vijɑ̃ːs] (en wallon Viyance) est une section de la commune belge de Libin située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Libin,Villance,2784683,Libin,Luxembourg,Villance,6911,6890,84073
Ville-en-Hesbaye,Ville-en-Hesbaye,https://fr.wikipedia.org/wiki/Ville-en-Hesbaye,1015219,702,"Ville-en-Hesbaye (en wallon Veye-el-Hesbaye) est une section de la commune belge de Braives située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Code postal : 4260",Braives,Ville-en-Hesbaye,2784673,Braives,Liège,Ville-en-Hesbaye,4273,4260,64071
Ville-Pommerœul,Ville-Pommerœul,https://fr.wikipedia.org/wiki/Ville-Pommerœul,938620,1748,"Ville-Pommerœul est une section de la commune belge de Bernissart située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1964 où elle fut jointe à Pommerœul.
On peut y pratiquer la chasse, la pêche dans le Canal Mons-Condé.
Un des entrepôts de l'entreprise de grande distribution Colruyt est situé dans la commune.
Le 23 août 1914, la 7e DI et le 165e RI de l'armée allemande passèrent 14 civils par les armes lors des atrocités allemandes commises au début de l'invasion.",,Ville-Pommeroeul,2784669,,,,7358,7322,51059
Villerot,Villerot,https://fr.wikipedia.org/wiki/Villerot,1608433,2737,"Villerot (selon les anciens: Villerot = Ville bâtie sur le roc) est une section de la ville belge de Saint-Ghislain, située en Région wallonne dans la province de Hainaut.
C’était une commune à part entière avant la fusion des communes de 1977.",Saint-Ghislain,Villerot,2784666,Saint-Ghislain,Hainaut,Villerot,7351,7334,53077
Villers-aux-Tours,Villers-aux-Tours,https://fr.wikipedia.org/wiki/Villers-aux-Tours,926880,1455,"Villers aux Tours (en wallon Viyåtour) est une section de la commune belge d'Anthisnes située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.",,Villers-aux-Tours,2784656,Anthisnes,Liège,Villers-aux-Tours,4161,4161,61067
Villers-Deux-Églises,Villers-Deux-Églises,https://fr.wikipedia.org/wiki/Villers-Deux-Églises,947882,9577,"Villers-deux-Églises (en wallon Vilé-l'-Djobin) est une section de la commune belge de Cerfontaine située en Région wallonne dans la province de Namur.
Ancienne commune bornée au Nord par Daussois, au Nord-Est par Jamiolle, à l’Est par Philippeville, au Sud-Est et au Sud par Neuville, au Sud-Ouest par Senzeilles, et à l’Ouest par Soumoy.
Superficie : 997 ha — Population : 388 habitants fin 2011 — Altitude au seuil de l’église : 257 m. La commune est bordée à l’est par la Nationale 40 (Arlon-Mons).
C'était une commune à part entière avant la fusion des communes de 1977.",Cerfontaine,Villers-Deux-Églises,2784654,Cerfontaine,Namur,Villers-Deux-Églises,6355,5630,93082
Villers-devant-Orval,Villers-devant-Orval,https://fr.wikipedia.org/wiki/Villers-devant-Orval,899483,3111,"Villers-devant-Orval [viled(ə)vɑ̃tɔʀval] (en gaumais Viyé-dvant-Ôrvå) est une section de la ville belge de Florenville située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Florenville,Villers-devant-Orval,2784652,Florenville,Luxembourg,Villers-devant-Orval,6823,6823,85042
Villers-en-Fagne,Villers-en-Fagne,https://fr.wikipedia.org/wiki/Villers-en-Fagne,750186,3822,"Villers-en-Fagne (en wallon Vilèfagne) est une section de la ville belge de Philippeville située en Région wallonne dans la province de Namur.
La commune est bornée au nord par Sautour, à l’est par Villers-le-Gambon, au sud par Matagne-la-Grande et à l’ouest par Roly.
C'était une commune à part entière avant la fusion des communes de 1977.",Philippeville,Villers-en-Fagne,2784650,Philippeville,Namur,Villers-en-Fagne,6351,5600,93083
Villers-la-Bonne-Eau,Villers-la-Bonne-Eau,https://fr.wikipedia.org/wiki/Villers-la-Bonne-Eau,818487,2866,"Villers-la-Bonne-Eau (en wallon Viyè, en luxembourgeois Weller/Wellerbaach) est une section de la ville belge de Bastogne située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.
À proximité de la route nationale 4, entre Bastogne et Martelange, ce village typique de l'Ardenne est lové au cœur des épaisses forêts d'épicéas à un jet de pierre de la frontière luxembourgeoise.
Il est surtout connu pour le château de Losange qui appartient à la famille d'Udekem d'Acoz, dont est issue la reine Mathilde de Belgique.",Bastogne,Villers-la-Bonne-Eau,2784648,Bastogne,Luxembourg,Villers-la-Bonne-Eau,6652,6600,82033
Villers-la-Loue,Villers-la-Loue,https://fr.wikipedia.org/wiki/Villers-la-Loue,2009897,4387,"Villers-la-Loue (en gaumais Vilé l'Olu) est une section de la commune belge de Meix-devant-Virton située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Meix-devant-Virton,Villers-la-Loue,2784646,Meix-devant-Virton,Luxembourg,Villers-la-Loue,6752,6769,85043
Villers-la-Tour,Villers-la-Tour,https://fr.wikipedia.org/wiki/Villers-la-Tour,1599575,5205,"Villers-la-Tour (en wallon Vilé-al-Tour) est une section de la ville belge de Chimay, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",,Villers-la-Tour,2784644,Chimay,Hainaut,Villers-la-Tour,6491,6460,56082
VILLERS-LA-VILLE,Villers-la-Ville,https://fr.wikipedia.org/wiki/Villers-la-Ville (Belgique),228959,16684,"Villers-la-Ville [vilɛʀslavil] (en wallon L’Abeye, Vilé-l'-Veye) est une commune francophone de Belgique située en Région wallonne dans la province du Brabant wallon.",arrondissement administratif de Nivelles,Villers-la-Ville,2784641,Villers-la-Ville,Brabant Wallon,Villers-la-Ville,6320,1495,25107
VILLERS-LE-BOUILLET,Villers-le-Bouillet,https://fr.wikipedia.org/wiki/Villers-le-Bouillet,188439,8817,Villers-le-Bouillet (en wallon Viyé-l'-Boulet) est une commune francophone de Belgique située en Région wallonne dans la province de Liège (Arrondissement de Huy).,Liège,Villers-le-Bouillet,2784639,Villers-le-Bouillet,Liège,Villers-le-Bouillet,5260,4530,61068
Villers-le-Gambon,Villers-le-Gambon,https://fr.wikipedia.org/wiki/Villers-le-Gambon,820152,3745,"Villers-le-Gambon (en wallon Vilé-l'-Gambon) est une section de la ville belge de Philippeville située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Villers est surtout connu pour ses eaux minérales, Villers-Monopole et pour son site d'entraînement spéléologique[réf. souhaitée].",Philippeville,Villers-le-Gambon,2784637,Philippeville,Namur,Villers-le-Gambon,6345,5600,93084
Villers-le-Peuplier,Villers-le-Peuplier,https://fr.wikipedia.org/wiki/Villers-le-Peuplier,1063226,860,"Villers-le-Peuplier (en wallon Viyé-dvant-Hanut) est une section de la ville belge d'Hannut, située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes du 17 juillet 1970.",Hannut,Villers-le-Peuplier,2784635,Hannut,Liège,Villers-le-Peuplier,4280,4280,64072
Villers-le-Temple,Villers-le-Temple,https://fr.wikipedia.org/wiki/Villers-le-Temple,1778556,2193,"Villers-le-Temple (en wallon Viyé-les-Timpes) est une section de la commune belge de Nandrin située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Le nom provient d'une ancienne commanderie de l'Ordre des Templiers. Les titres de cette commanderie sont détenus par les Archives nationales de Paris (série S).
Au début du XXe siècle, au carrefour des Quatre Bras, se tenait un rassemblement important des antoinistes.
Villers-le-Temple possède un patrimoine architectural remarquable. Le château de la Commanderie est sans conteste le cœur historique du village. Il fut fondé par Géras de Villers, chevalier de l'Ordre du Temple.",,Villers-le-Temple,2784633,Nandrin,Liège,Villers-le-Temple,4155,4550,61069
Villers-l’Évêque,Villers-l'Évêque,https://fr.wikipedia.org/wiki/Villers-l'Évêque,899135,3203,"Villers-l'Évêque (en wallon Viyé-l'-Eveke, en néerlandais Biscopweiler) est une section de la commune belge d'Awans, située en Région wallonne dans la province de Liège. C'était une commune à part entière avant la fusion des communes de 1977.",,Villers-l'Évêque,2784631,Awans,Liège,Villers-l’Évêque,4442,4340,62106
Villers-lez-Heest,Villers-lez-Heest,https://fr.wikipedia.org/wiki/Villers-lez-Heest,1028769,1511,"Villers-lez-Heest (en wallon Viyé-dlé-Hesse) est une section de la commune belge de La Bruyère située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.",,Villers-lez-Heest,2784629,La Bruyère,Namur,Villers-lez-Heest,5842,5080,92131
Villers-Notre-Dame,Villers-Notre-Dame,https://fr.wikipedia.org/wiki/Villers-Notre-Dame,964165,2957,"Villers-Notre-Dame (en picard Vilé) est une section de la ville belge d'Ath située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.
Le village se trouve sur la Dendre occidentale, à 3 kilomètres au sud-ouest d’Ath. Il fait pendant à l'autre « Villers » — Villers-Saint-Amand — se trouvant de l'autre côté de la Dendre occidentale, avec lequel il ne formait qu'une seule paroisse (Villers-sur-Dendre) jusqu'en 1803. Plus petit village de la commune d'Ath.",Ath,Villers-Notre-Dame,2784627,Ath,Hainaut,Villers-Notre-Dame,7932,7812,51060
Villers-Perwin,Villers-Perwin,https://fr.wikipedia.org/wiki/Villers-Perwin,1610490,3601,"Villers-Perwin est un village à la frontière du Hainaut et du Brabant wallon, au nord de la ville de Charleroi, en Belgique. Administrativement il fait partie de la nouvelle commune des Bons Villers, située en Région wallonne dans la province de Hainaut.",Les Bons Villers,Villers-Perwin,2784625,Les Bons Villers,Hainaut,Villers-Perwin,6311,6210,52068
Villers-Poterie,Villers-Poterie,https://fr.wikipedia.org/wiki/Villers-Poterie,272608,3595,"Villers-Poterie est une section de la commune belge de Gerpinnes, située en Région wallonne dans la province de Hainaut.",Gerpinnes,Villers-Poterie,2784623,Gerpinnes,Hainaut,Villers-Poterie,6280,6280,52069
Villers-Saint-Amand,Villers-Saint-Amand,https://fr.wikipedia.org/wiki/Villers-Saint-Amand,964166,1971,"Villers-Saint-Amand est une section de la Ville belge d'Ath située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Ath,Villers-Saint-Amand,2784621,Ath,Hainaut,Villers-Saint-Amand,7931,7812,51061
