Column,unique_id_query,unique_id_match,wikipedia_link_fr,wikipedia_link_nl,google_book_query,nom_complet,ngram_match,wikidata_loc,recon_wikidata_loc,recon_wikidata_person,types,test_viaf,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,comments_anne,comments_ettore,types_Ettore,queries,extract_geonames,extract_persons
1058,79120-3072054,,,,,,,,,,,,,,,,,,muziek leger,2,,,,,,,,,muziek leger,,
1059,79267-3076681,,,,,,,,,,,,,,,,,,fort de barchon,3,,,,,,,,,fort de barchon,barchon,
1060,79269-3076681,79269-3076681-verdcourt,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""barchon verdcourt""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""barchon verdcourt""~5","https://www.googleapis.com/books/v1/volumes?q=""verdcourt+barchon""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,verdcourt,,,per,verdcourt,,,,,,,verdcourt barchon,2,verdcourt,per,True,False,,,,per,verdcourt barchon,barchon,
1061,79269-3076681,79269-3076681-barchon,,,,,,,,,,,,,,,,,verdcourt barchon,2,barchon,loc,True,,,,,loc,verdcourt barchon,barchon,
1062,79282-3078058,,,,,,,,,,,,,,,,,,bourse cine,2,,,,,,,,,bourse cine,,
1063,79362-3079875,79362-3079875-mallinckrodt,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""mallinckrodt""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""mallinckrodt""~5","https://www.googleapis.com/books/v1/volumes?q=""mallinckrodt""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,mallinckrodt,Q1506488,,per_loc,mallinckrodt,,,,,,,mallinckrodt,1,mallinckrodt,per_loc,True,False,,,,per_loc,mallinckrodt,,
1064,79419-3083169,79419-3083169-gent,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""burgerwacht gent van""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""burgerwacht gent van""~5","https://www.googleapis.com/books/v1/volumes?q=""burgerwacht+van+gent""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,gent,Q1296,,loc,gent,Gent,Commune,Gent,East Flanders Province,Flanders,Belgium,burgerwacht van gent,3,gent,loc,True,,,,,loc,burgerwacht van gent,gent,
1065,79458-3084156,,,,,,,,,,,,,,,,,,cyclo-crossbrabants kampioenschap,2,,,,,,,,,cyclo-crossbrabants kampioenschap,,
1066,79576-3086478,79576-3086478-moutier saint maur,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""maur moutier saint""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""maur moutier saint""~5","https://www.googleapis.com/books/v1/volumes?q=""moutier+saint+maur""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,3,moutier saint maur,,,loc,moutier saint maur,,,,,,France,moutier saint maur,3,moutier saint maur,loc,True,False,false,doublon,pas la même query (voir le tiret et l'ID unique),loc,moutier saint maur,saint-maur,maur saint
1067,79579-3086478,79579-3086478-moutiez saint-maur,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""moutiez saint-maur""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""moutiez saint-maur""~5","https://www.googleapis.com/books/v1/volumes?q=""moutiez+saint-maur""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,2,moutiez saint-maur,,,loc,moutiez saint-maur,,,,,,France,moutiez saint-maur,2,moutiez saint-maur,loc,True,False,false,doublon,pas la même query (voir le tiret et l'ID unique),loc,moutiez saint-maur,saint-maur,maur saint
1068,79683-3088516,,,,,,,,,,,,,,,,,,sous-chef de gare,3,,,,,,,,,sous-chef de gare,,
1069,79834-3092947,,,,,,,,,,,,,,,,,,malson verte,2,,,,,,,,,malson verte,,
1070,79847-3093177,79847-3093177-géneral jacques,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""general jacques""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""general jacques""~5","https://www.googleapis.com/books/v1/volumes?q=""g%C3%A9neral+jacques""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,2,géneral jacques,Q2921833,Q2057914,per_loc,géneral jacques,,,,,,,géneral jacques,2,géneral jacques,per_loc,True,False,,,,per_loc,géneral jacques,,jacques general
1071,79857-3093209,79857-3093209-marroijen,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marroijen""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marroijen""~5","https://www.googleapis.com/books/v1/volumes?q=""marroijen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,marroijen,,,per_ambig,marroijen,,,,,,,marroijen,1,marroijen,per_ambig,True,False,,,,per_ambig,marroijen,,
1072,79884-3093908,79884-3093908-bessarabie,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""1878 bessarabie""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""1878 bessarabie""~5","https://www.googleapis.com/books/v1/volumes?q=""bessarabie+1878""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,bessarabie,Q174994,,loc,bessarabie,,,,,,Romania,bessarabie 1878,2,bessarabie,loc,True,,,reconnu par wikidata mais pas geonames,,loc,bessarabie ,,
1073,79947-3095678,79947-3095678-anvers,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers espagnole famille""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers espagnole famille""~5","https://www.googleapis.com/books/v1/volumes?q=""famille+espagnole+anvers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,anvers,Q612971,,loc,anvers,,,,,,France,famille espagnole anvers,3,anvers,loc,True,,,,,loc,famille espagnole anvers,anvers,
1074,80143-3104177,80143-3104177-delville,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""delville""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""delville""~5","https://www.googleapis.com/books/v1/volumes?q=""delville""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,delville,,,per,delville,,,,,,,delville,1,delville,per,True,False,,,,per,delville,,
1075,80208-3105773,80208-3105773-allard camille,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""allard camille""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""allard camille""~5","https://www.googleapis.com/books/v1/volumes?q=""allard+camille""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,allard camille,,Q18385055,per,allard camille,,,,,,,allard camille,2,allard camille,per,True,True,,,,per,allard camille,,allard camille
1076,80314-3109327,80314-3109327-antwerp,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""antwerp electrical telephone worksnew""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""antwerp electrical telephone worksnew""~5","https://www.googleapis.com/books/v1/volumes?q=""electrical+worksnew+antwerp+telephone""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,antwerp,Q12892,,loc,antwerp,Antwerpen,Commune,Antwerpen,Antwerpen,Flanders,Belgium,electrical worksnew antwerp telephone,4,antwerp,loc,True,,,,,loc,electrical worksnew antwerp telephone,antwerp,
1077,80340-3110198,80340-3110198-merbes- sainte- marie,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marie merbes- sainte-""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marie merbes- sainte-""~5","https://www.googleapis.com/books/v1/volumes?q=""merbes-+sainte-+marie""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,3,merbes- sainte- marie,Q2793993,,loc,merbes- sainte- marie,Merbes-Sainte-Marie,Section,Merbes-le-Château,Hainaut Province,Wallonia,Belgium,merbes- sainte- marie,3,merbes- sainte- marie,loc,True,False,false,,,loc,merbes- sainte- marie,,marie 
1078,80443-3113027,80443-3113027-vilvoorde,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""burgerwacht van vilvoorde""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""burgerwacht van vilvoorde""~5","https://www.googleapis.com/books/v1/volumes?q=""burgerwacht+van+vilvoorde""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,vilvoorde,Q318418,,loc,vilvoorde,Vilvoorde,Commune,Vilvoorde,Flemish Brabant Province,Flanders,Belgium,burgerwacht van vilvoorde,3,vilvoorde,loc,True,,,,,loc,burgerwacht van vilvoorde,vilvoorde,
1079,80480-3113917,,,,,,,,,,,,,,,,,,portielje,1,,,,,,,,,portielje,,
1080,80842-3120467,,,,,,,,,,,,,,,,,,conseil de discipline,3,,,,,,,,,conseil de discipline,,
1081,80906-3121742,80906-3121742-stamler,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""stamler""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""stamler""~5","https://www.googleapis.com/books/v1/volumes?q=""stamler""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,stamler,,,per,stamler,,,,,,,stamler,1,stamler,per,True,False,,,,per,stamler,,
1082,81079-3129369,81079-3129369-lembeek,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lembeek""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lembeek""~5","https://www.googleapis.com/books/v1/volumes?q=""lembeek""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,lembeek,Q2135724,,loc,lembeek,Lembeek,Section,Halle,Flemish Brabant Province,Flanders,Belgium,lembeek,1,lembeek,loc,True,,,,,loc,lembeek,lembeek,
1083,81080-3129526,81080-3129526-chine,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chine chinois japon japonaise""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chine chinois japon japonaise""~5","https://www.googleapis.com/books/v1/volumes?q=""chine+japon+chinois+japonaise""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,chine,Q148,,loc,chine,,,,,,People's Republic of China,chine japon chinois japonaise,4,chine,loc,True,,,,,loc,chine japon chinois japonaise,,
1084,81080-3129526,81080-3129526-japon,,,,,,,,,,,,,,,,,chine japon chinois japonaise,4,japon,loc,True,,,,,loc,chine japon chinois japonaise,,
1085,81119-3130918,,,,,,,,,,,,,,,,,,traduction flamande du nouveau,4,,,,,,,,,traduction flamande du nouveau,,
1086,81210-3133980,81210-3133980-eghezee,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eghezee""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eghezee""~5","https://www.googleapis.com/books/v1/volumes?q=""eghezee""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,eghezee,Q274522,,loc,eghezee,Éghezée,Commune,Éghezée,Namur Province,Wallonia,Belgium,eghezee,1,eghezee,loc,True,,,,,loc,eghezee,eghezee,
1087,81596-3149995,81596-3149995-denis de visser,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de denis visser""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de denis visser""~5","https://www.googleapis.com/books/v1/volumes?q=""denis+de+visser""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,3,denis de visser,,,per,denis de visser,,,,,,,denis de visser,3,denis de visser,per,True,True,,,,per,denis de visser,,denis de visser
1088,81609-3149995,81609-3149995-remi boeyen,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boeyen remi""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boeyen remi""~5","https://www.googleapis.com/books/v1/volumes?q=""remi+boeyen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,remi boeyen,,,per,remi boeyen,,,,,,,remi boeyen,2,remi boeyen,per,True,True,,,,per,remi boeyen,,remi boeyen
1089,81625-3151549,81625-3151549-hetten montalembert,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hetten montalembert""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hetten montalembert""~5","https://www.googleapis.com/books/v1/volumes?q=""hetten+montalembert""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,hetten montalembert,,,per,hetten montalembert,,,,,,,hetten montalembert,2,hetten montalembert,per,True,True,,"on la retrouve sur geneanet, ex. anonyme",,per,hetten montalembert,,
1090,81664-3152592,81664-3152592-kuyper,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""interview kuyper""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""interview kuyper""~5","https://www.googleapis.com/books/v1/volumes?q=""kuyper+interview""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,kuyper,,,per,kuyper,,,,,,,kuyper interview,2,kuyper,per,True,False,,,,per,kuyper interview,,
1091,81822-3158981,81822-3158981-thea silten,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""silten thea""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""silten thea""~5","https://www.googleapis.com/books/v1/volumes?q=""thea+silten""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,thea silten,,,per,thea silten,,,,,,,thea silten,2,thea silten,per,True,True,,,,per,thea silten,,thea silten
1092,81881-3161269,81881-3161269-kuyper,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chamberlain fiscale kuyper""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""chamberlain fiscale kuyper""~5","https://www.googleapis.com/books/v1/volumes?q=""kuyper+chamberlain+fiscale""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,kuyper,,,per,kuyper,,,,,,,kuyper chamberlain fiscale,3,kuyper,per,True,False,,,,per,kuyper chamberlain fiscale,,
1093,81881-3161269,81881-3161269-chamberlain,,,,,,,,,,,,,,,,,kuyper chamberlain fiscale,3,chamberlain,per,True,False,,,,per,kuyper chamberlain fiscale,,
1094,82026-3167234,82026-3167234-carnieres,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""carnieres""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""carnieres""~5","https://www.googleapis.com/books/v1/volumes?q=""carnieres""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,carnieres,Q2282962,,loc,carnieres,Carnières,Section,Morlanwelz,Hainaut Province,Wallonia,Belgium,carnieres,1,carnieres,loc,True,,,,,loc,carnieres,carnieres,
1095,82055-3169391,82055-3169391-malpertuis,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""buffalo malpertuis""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""buffalo malpertuis""~5","https://www.googleapis.com/books/v1/volumes?q=""malpertuis+buffalo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,malpertuis,Q2680238,,loc,malpertuis,,,,,,Netherlands,malpertuis buffalo,2,malpertuis,loc,True,,,"il manque Buffalo, non ?
-
On peut laisser tomber",comme nom de personne ?,loc,malpertuis buffalo,,
1096,82142-3172384,82142-3172384-edmond vandenbossche,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""edmond vandenbossche""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""edmond vandenbossche""~5","https://www.googleapis.com/books/v1/volumes?q=""edmond+vandenbossche""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,edmond vandenbossche,,,per,edmond vandenbossche,,,,,,,edmond vandenbossche,2,edmond vandenbossche,per,True,True,,,,per,edmond vandenbossche,,edmond vandenbossche
1097,82352-3182301,82352-3182301-tolkovski,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""a tolkovski""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""a tolkovski""~5","https://www.googleapis.com/books/v1/volumes?q=""a.+tolkovski""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,tolkovski,,,per,tolkovski,,,,,,,a. tolkovski,2,tolkovski,per,True,False,true,,,per,a. tolkovski,,
1098,82354-3182301,82354-3182301-adolphe fischer,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""adolphe fischer""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""adolphe fischer""~5","https://www.googleapis.com/books/v1/volumes?q=""adolphe+fischer""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,adolphe fischer,,Q21092632,per,adolphe fischer,,,,,,,adolphe fischer,2,adolphe fischer,per,True,True,,,,per,adolphe fischer,,adolphe fischer
1099,82493-3184031,82493-3184031-marie-claire gosselin,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gosselin marie-claire religieuse""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""gosselin marie-claire religieuse""~5","https://www.googleapis.com/books/v1/volumes?q=""marie-claire+gosselin+religieuse""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,marie-claire gosselin,,,per,marie-claire gosselin,,,,,,,marie-claire gosselin religieuse,3,marie-claire gosselin,per,True,True,,,,per,marie-claire gosselin religieuse,,marie claire gosselin
1100,82537-3184448,82537-3184448-daniël sternefeld,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""daniel sternefeld""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""daniel sternefeld""~5","https://www.googleapis.com/books/v1/volumes?q=""dani%C3%ABl+sternefeld""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,daniël sternefeld,,Q2309432,per,daniël sternefeld,,,,,,,daniël sternefeld,2,daniël sternefeld,per,True,True,,,,per,daniël sternefeld,,daniel sternefeld
1101,82609-3185817,82609-3185817-namur,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fontaine namur""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fontaine namur""~5","https://www.googleapis.com/books/v1/volumes?q=""namur+fontaine""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,namur,Q134121,,loc,namur,Namur,Commune,Namur,Namur Province,Wallonia,Belgium,namur fontaine,2,namur,loc,True,,,,,loc,namur fontaine,namur,
1102,82629-3186697,,,,,,,,,,,,,,,,,,vlaamsche martelren,2,,,,,,,,,vlaamsche martelren,,
1103,82757-3189977,82757-3189977-scaufflaire,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""scaufflaire""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""scaufflaire""~5","https://www.googleapis.com/books/v1/volumes?q=""scaufflaire""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,scaufflaire,,,per,scaufflaire,,,,,,,scaufflaire,1,scaufflaire,per,True,False,,,,per,scaufflaire,,
