nom_original,wikidata_link,wikidata_id,wikidata_name,geonames_be_match,noms_unifie,wiki_unified,hist,p_wordlength_unified,wiki_nl,wiki_by_region,geschiedenis,p_wordlength_nl,lang_wiki_unified,extract,type,CP,Code Ins,ins_commune_centrale,Région,Province,commune_centrale,population_commune_centrale_2017
Waillet,Waillet,Q2171337,Waillet,Waillet,Waillet,https://fr.wikipedia.org/wiki/Waillet,,655,https://nl.wikipedia.org/wiki/Waillet,https://fr.wikipedia.org/wiki/Waillet,,412,fr,"Waillet (en wallon Wayet) est une section de la commune belge de Somme-Leuze située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Le village possède un site Natura 2000.
Le petit village de Waillet est composé de deux parties :
-Waillet le village d'origine.
-Le Clos Saint-Martin une cité située un peu plus au sud de Waillet même.
 Portail de la province de Namur",Localité,5377,91131,91120,Wallonie,Namur,Somme-Leuze,5501
WAIMES,Waimes,Q159961,Waimes,Waimes,Waime,https://fr.wikipedia.org/wiki/Waimes,,2159,https://nl.wikipedia.org/wiki/Weismes,https://fr.wikipedia.org/wiki/Waimes,,2789,fr,"Waimes (prononciation Wéme, en allemand : Weismes, en wallon : Waime) est une commune francophone à facilités de Belgique située en Région wallonne à l'est de la province de Liège.
Majoritairement francophone, la commune offre des facilités linguistiques à ses habitants germanophones. Elle fait partie des cantons de l'Est qui ont été rattachés à la Belgique en 1919 à la suite du traité de Versailles.
Waimes est la commune francophone de Belgique située la plus à l'est et la commune la plus haute de Belgique (Signal de Botrange : 694 m d'altitude).",Commune,4950,63080,63080,Wallonie,Liège,Waimes,7493
,,,,,Waimes,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,韦姆,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,اوئم,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,Weismes,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,Вем,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,awym,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,WAIMES,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,Уем,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,Uem,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,wei mu,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
,,,,,Vem,https://fr.wikipedia.org/wiki/Waimes,,,,,,,,,,,63080,,,,,
Wakken,Wakken,Q3110836,Wakken,Wakken,Wacken,https://fr.wikipedia.org/wiki/Wakken,,374,https://nl.wikipedia.org/wiki/Wakken,https://nl.wikipedia.org/wiki/Wakken,Geschiedenis,2889,fr,Wakken est une section de la commune belge de Dentergem située en Région flamande dans la province de Flandre-Occidentale.,Localité,8720,37016,37002,Flandre,Flandre-Occidentale,Dentergem,8378
,,,,,Wakken,https://fr.wikipedia.org/wiki/Wakken,,,,,,,,,,,37016,,,,,
WALCOURT,Walcourt,Q497565,Walcourt,Walcourt,ولکور,https://fr.wikipedia.org/wiki/Walcourt,Histoire,9486,https://nl.wikipedia.org/wiki/Walcourt,https://fr.wikipedia.org/wiki/Walcourt,,2188,fr,"Walcourt (en wallon Walcoû) est une ville francophone de Belgique située en Région wallonne dans la province de Namur, au confluent de l'Eau d'Heure et de l'Yves.",Ville,5650,93088,93088,Wallonie,Namur,Walcourt,18353
,,,,,Val'kur,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Валкур,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Валькур,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,wa er ku er,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,瓦尔库尔,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,WALCOURT,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Valkur,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,wlkwr,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Walcoû,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Walcou,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Walecurt,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
,,,,,Walcourt,https://fr.wikipedia.org/wiki/Walcourt,,,,,,,,,,,93088,,,,,
Walem,Walem,Q2856042,Walem,Walem,Waelhem,https://fr.wikipedia.org/wiki/Walem (Belgique),Histoire,429,https://nl.wikipedia.org/wiki/Walem_(Antwerpen),https://nl.wikipedia.org/wiki/Walem_(Antwerpen),,707,fr,Walem est une section de la ville belge de Malines située en Région flamande dans la province d'Anvers.,Localité,2800,12037,12025,Flandre,Anvers,Mechelen,85665
,,,,,Walem,https://fr.wikipedia.org/wiki/Walem (Belgique),,,,,,,,,,,12037,,,,,
,,,,,Waalem,https://fr.wikipedia.org/wiki/Walem (Belgique),,,,,,,,,,,12037,,,,,
WALHAIN,Walhain,Q650216,Walhain,Walhain,Walin,https://fr.wikipedia.org/wiki/Walhain,,1905,https://nl.wikipedia.org/wiki/Walhain,https://fr.wikipedia.org/wiki/Walhain,Geschiedenis,1898,fr,Walhain (en wallon Walin) est une commune francophone de Belgique située en Région wallonne dans la province du Brabant wallon.,Commune,1457,25124,25124,Wallonie,Brabant wallon,Walhain,7102
,,,,,WALHAIN,https://fr.wikipedia.org/wiki/Walhain,,,,,,,,,,,25124,,,,,
,,,,,Walhain,https://fr.wikipedia.org/wiki/Walhain,,,,,,,,,,,25124,,,,,
Walhain-Saint-Paul,Walhain-Saint-Paul,Q3544632,Walhain-Saint-Paul,Walhain-Saint-Paul,Walhain (Walhain-Saint-Paul),https://fr.wikipedia.org/wiki/Walhain-Saint-Paul,,442,https://nl.wikipedia.org/wiki/Walhain-Saint-Paul,https://fr.wikipedia.org/wiki/Walhain-Saint-Paul,Geschiedenis,1146,fr,"Walhain-Saint-Paul est une section de la commune belge de Walhain située en Région wallonne dans la province du Brabant wallon.
Ce village est arrosé par le ruisseau du Hain (appelé Nil en aval).",Localité,1457,25109,25124,Wallonie,Brabant wallon,Walhain,7102
,,,,,Walhain-Saint-Paul,https://fr.wikipedia.org/wiki/Walhain-Saint-Paul,,,,,,,,,,,25109,,,,,
Walhorn,Walhorn,Q1026853,Walhorn,Walhorn,Walhorn,https://fr.wikipedia.org/wiki/Walhorn,,968,https://nl.wikipedia.org/wiki/Walhorn,https://fr.wikipedia.org/wiki/Walhorn,Geschiedenis,1611,fr,"Walhorn est une section de la commune belge de Lontzen située en Communauté germanophone et en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
On y trouve le hameau d'Astenet.
La première citation du lieu dit ""Harna"" qui était une cour royale, se trouve dans une bulle de Lothaire II datant de l'année 888 dans les archives du couvent Ste. Marie à Aix la chapelle. Le ""Ban de Walhorn"" (Seigneurie) était partie du Duché de Limbourg et avait du XIIe siècle à 1815 le pouvoir juridique de la région. Quelques demeures seigneuriales dans la banlieue témoignent ce passé.
Actuellement Walhorn est connu par sa laiterie et son beurre. L'autoroute E40 et la nouvelle voie (LGV 3) du Thalys (TGV) traversent le village.
Le Lontzenerbach arrose la localité ainsi que le hameau d'Astenet.

",Localité,4711,63081,63048,Wallonie,Liège,Lontzen,5684
Walsbets,Walsbets,Q3474685,Walsbets,Walsbets,Walsbetz,https://fr.wikipedia.org/wiki/Walsbets,,363,https://nl.wikipedia.org/wiki/Walsbets,https://nl.wikipedia.org/wiki/Walsbets,,467,fr,"Walsbets est une section de la ville belge de Landen située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Localité,3401,24117,24059,Flandre,Brabant flamand,Landen,15919
,,,,,Walsbets,https://fr.wikipedia.org/wiki/Walsbets,,,,,,,,,,,24117,,,,,
Walshoutem,Houtain-l'Évêque,Q2673780,Houtain-l'Évêque,Houtain-l'Eveque,Houtain-l'Eveque,https://fr.wikipedia.org/wiki/Houtain-l'Évêque,,718,https://nl.wikipedia.org/wiki/Walshoutem,https://nl.wikipedia.org/wiki/Walshoutem,,835,fr,Houtain-l'Évêque (Walshoutem en néerlandais) est une section de la ville belge de Landen située en Région flamande dans la province du Brabant flamand.,Localité,3401,24118,24059,Flandre,Brabant flamand,Landen,15919
,,,,,Walshoutem,https://fr.wikipedia.org/wiki/Houtain-l'Évêque,,,,,,,,,,,24118,,,,,
,,,,,Houtain-l'Évêque,https://fr.wikipedia.org/wiki/Houtain-l'Évêque,,,,,,,,,,,24118,,,,,
Waltwilder,Waltwilder,Q2043509,Waltwilder,Waltwilder,Waltwilder,https://fr.wikipedia.org/wiki/Waltwilder,,497,https://nl.wikipedia.org/wiki/Waltwilder,https://nl.wikipedia.org/wiki/Waltwilder,Geschiedenis,3243,fr,"Waltwilder est une section de la ville belge de Bilzen située en Région flamande dans la province de Limbourg.
C'était une commune à part entière avant la fusion des communes de 1977.
Le village est situé à 13 kilomètres au nord-est de Tongres.",Localité,3740,73097,73006,Flandre,Limbourg,Bilzen,32151
Wambeek,Wambeek,Q2629754,Wambeek,Wambeek,Wambeke,https://fr.wikipedia.org/wiki/Wambeek,,364,https://nl.wikipedia.org/wiki/Wambeek,https://nl.wikipedia.org/wiki/Wambeek,Geschiedenis,2445,fr,Wambeek est une section de la commune belge de Ternat située en Région flamande dans la province du Brabant flamand.,Localité,1741,23091,23086,Flandre,Brabant flamand,Ternat,15428
,,,,,Wambeek,https://fr.wikipedia.org/wiki/Wambeek,,,,,,,,,,,23091,,,,,
Wancennes,Wancennes,Q1950137,Wancennes,Wancennes,Wancennes,https://fr.wikipedia.org/wiki/Wancennes,Histoire,612,https://nl.wikipedia.org/wiki/Wancennes,https://fr.wikipedia.org/wiki/Wancennes,,387,fr,"Wancennes (en wallon Wancene) est une section de la ville belge de Beauraing située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
Plus ancien et donc premier lieu d'habitation du pays. ( voir panneau indicatif ministériel sur place )",Localité,5570,91132,91013,Wallonie,Namur,Beauraing,9161
Wandre,Wandre,Q2530189,Wandre,Wandre,Liège (Wandre),https://fr.wikipedia.org/wiki/Wandre,,1517,https://nl.wikipedia.org/wiki/Wandre,https://fr.wikipedia.org/wiki/Wandre,,349,fr,"Wandre (en wallon Wande) est une section de la ville belge de Liège située en Région wallonne dans la province de Liège.
Wandre se compose de Wandre, Souverain Wandre, Rabosée et de la Xhavée, et avant la fusion des communes Chefneux et la Motte complétaient la commune.
C'était une commune à part entière avant la fusion des communes de 1977. Notez que la rue de la Forêt et la rue Rabozée forment plus ou moins la limite entre, côté nord, la Ville de Liège,et côté sud, la commune de Blegny, et que Chefneux et La Motte font maintenant partie de la commune de Blegny, secteur postal de Saive.
Le 14 août 1914, les 16e et 53e RI de l'armée impériale allemande passèrent par les armes 31 civils et détruisirent 15 maisons lors des atrocités allemandes commises au début de l'invasion. Wandre a une grande rue, la rue de Visé.
Wandre est l'un des plus grands quartiers de Liège avec le Thier-a-Liège.
Cette ancienne commune compte trois églises paroissiales dont les patrons sont : Saint-Étienne pour Wandre, Saint-Roch pour Souverain Wandre, Notre Dame du Mont Carmel pour la Xhavée.
Wandre est le deuxième quartier le plus dangereux (plus haut taux de criminalité) après Saint-Nicolas (ST-N4420) dans la ville de Liège. Le quartier est surnommé WDR par les jeunes.",Localité,4020,62113,62063,Wallonie,Liège,Liège,197885
,,,,,Wandre,https://fr.wikipedia.org/wiki/Wandre,,,,,,,,,,,62113,,,,,
,,,,,Liege (Wandre),https://fr.wikipedia.org/wiki/Wandre,,,,,,,,,,,62113,,,,,
Wanfercée-Baulet,Wanfercée-Baulet,Q2403008,Wanfercée-Baulet,Wanfercee-Baulet,Wanfercee-Baulet,https://fr.wikipedia.org/wiki/Wanfercée-Baulet,,643,https://nl.wikipedia.org/wiki/Wanferc%C3%A9e-Baulet,https://fr.wikipedia.org/wiki/Wanfercée-Baulet,,253,fr,"Wanfercée-Baulet [wanfɛʀsebolɛ] ou [wɑ̃fɛʀsebolɛ] (en wallon Wanfercêye-Bålet) est une section de la commune belge de Fleurus située en Région wallonne dans la province de Hainaut.
C'était une commune appartenant à l'entité de Charleroi avant la fusion des communes de 1977. Cependant, le folklore carolo y est encore bien présent.",Localité,6224,52071,52021,Wallonie,Hainaut,Fleurus,22624
,,,,,Wanfercée-Baulet,https://fr.wikipedia.org/wiki/Wanfercée-Baulet,,,,,,,,,,,52071,,,,,
,,,,,Fleurus (Wanfercee-Baulet),https://fr.wikipedia.org/wiki/Wanfercée-Baulet,,,,,,,,,,,52071,,,,,
,,,,,Fleurus (Wanfercée-Baulet),https://fr.wikipedia.org/wiki/Wanfercée-Baulet,,,,,,,,,,,52071,,,,,
Wange,Wange,Q953793,Wange,Wange,Wanghe,https://fr.wikipedia.org/wiki/Wange,,360,https://nl.wikipedia.org/wiki/Wange,https://nl.wikipedia.org/wiki/Wange,,396,fr,"Wange est une section de la ville belge de Landen située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Localité,3400,24119,24059,Flandre,Brabant flamand,Landen,15919
,,,,,Wange,https://fr.wikipedia.org/wiki/Wange,,,,,,,,,,,24119,,,,,
Wangenies,Wangenies,Q285463,Wangenies,Wangenies,Wangenies,https://fr.wikipedia.org/wiki/Wangenies,,591,https://nl.wikipedia.org/wiki/Wangenies,https://fr.wikipedia.org/wiki/Wangenies,,239,fr,"Wangenies (en wallon Wandjniye) est une section de la commune belge de Fleurus située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6220,52072,52021,Wallonie,Hainaut,Fleurus,22624
,,,,,Fleurus (Wangenies),https://fr.wikipedia.org/wiki/Wangenies,,,,,,,,,,,52072,,,,,
Wanlin,Wanlin,Q2978046,Wanlin,Wanlin,Wanlin,https://fr.wikipedia.org/wiki/Wanlin,,665,https://nl.wikipedia.org/wiki/Wanlin,https://fr.wikipedia.org/wiki/Wanlin,,138,fr,"Wanlin (en wallon Wanlin) est une section et un village de la commune belge de Houyet situés en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.

",Localité,5564,91133,91072,Wallonie,Namur,Houyet,4810
,,,,,Houyet (Wanlin),https://fr.wikipedia.org/wiki/Wanlin,,,,,,,,,,,91133,,,,,
Wanne,Wanne,Q2320755,Wanne,Wanne,Wanne,https://fr.wikipedia.org/wiki/Wanne,Histoire,1025,https://nl.wikipedia.org/wiki/Wanne_(Belgi%C3%AB),https://fr.wikipedia.org/wiki/Wanne,Geschiedenis,791,fr,"Wanne (en wallon Wene) est une section de la commune belge de Trois-Ponts située en Région wallonne dans la province de Liège.
C'était une commune à part entière jusqu'à une fusion libre avec Trois-Ponts en 1970
Le village se trouve en Ardenne sur un petit sommet de 480 mètres d’altitude, à six kilomètres au sud de la ville de Stavelot.",Localité,4980,63082,63086,Wallonie,Liège,Trois-Ponts,2507
Wannebecq,Wannebecq,Q2313402,Wannebecq,Wannebecq,Wannebecq,https://fr.wikipedia.org/wiki/Wannebecq,,533,https://nl.wikipedia.org/wiki/Wannebeek,https://fr.wikipedia.org/wiki/Wannebecq,,350,fr,"Wannebecq (en néerlandais Wannebeek) est une section de la ville belge de Lessines, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant d'être fusionnée en 1964 avec celle de Papignies pour former la commune de Papignies-Wannebecq dissoute en 1977.

 Portail du Hainaut",Localité,7861,55051,55023,Wallonie,Hainaut,Lessines,18580
Wannegem-Lede,Wannegem-Lede,Q2197741,Wannegem-Lede,Wannegem-Lede,Wannegem-Lede,https://fr.wikipedia.org/wiki/Wannegem-Lede,,436,https://nl.wikipedia.org/wiki/Wannegem-Lede,https://nl.wikipedia.org/wiki/Wannegem-Lede,Geschiedenis,1046,fr,"Wannegem-Lede est une section de la commune belge de Kruishoutem située en Région flamande dans la province de Flandre-Orientale.

 Portail de la Flandre-Orientale",Localité,9772,45053,45017,Flandre,Flandre-Orientale,Kruishoutem,8058
Wansin,Wansin,Q3069106,Wansin,Wansin,Wansin,https://fr.wikipedia.org/wiki/Wansin,,600,https://nl.wikipedia.org/wiki/Wansin,https://fr.wikipedia.org/wiki/Wansin,Geschiedenis,1119,fr,"Wansin (en wallon Onsin) est une section de la ville belge d'Hannut, située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1964.
Le 2 juillet 1964, elle fusionne avec Grand-Hallet et Petit-Hallet.
Elle a 295 habitants.
Code postal : 4280",Localité,4280,64073,64034,Wallonie,Liège,Hannut,16254
,,,,,Hannut (Wansin),https://fr.wikipedia.org/wiki/Wansin,,,,,,,,,,,64073,,,,,
WANZE,Wanze,Q711443,Wanze,Wanze,Uanz,https://fr.wikipedia.org/wiki/Wanze,,2229,https://nl.wikipedia.org/wiki/Wanze,https://fr.wikipedia.org/wiki/Wanze,,2013,fr,"Wanze (en wallon Wônse) est une commune francophone de Belgique située en Région wallonne dans la province de Liège, ainsi qu’une localité où siège son administration.",Commune,4520,61072,61072,Wallonie,Liège,Wanze,13643
,,,,,awyanz,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,Ванз,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,旺兹,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,Уанз,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,WANZE,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,Wanze,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,اوئانز,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,wang ci,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
,,,,,Vanz,https://fr.wikipedia.org/wiki/Wanze,,,,,,,,,,,61072,,,,,
Wanzele,Wanzele,Q1976847,Wanzele,Wanzele,Wanzele,https://fr.wikipedia.org/wiki/Wanzele,,405,https://nl.wikipedia.org/wiki/Wanzele,https://nl.wikipedia.org/wiki/Wanzele,Geschiedenis,3533,fr,Wanzele est une section de la commune belge de Lede dans le Denderstreek sur le Molenbeek située dans la province de Flandre-Orientale en Région flamande.,Localité,9340,41075,41034,Flandre,Flandre-Orientale,Lede,18449
Warchin,Warchin,Q2278315,Warchin,Warchin,Warchin,https://fr.wikipedia.org/wiki/Warchin,,1077,https://nl.wikipedia.org/wiki/Warchin,https://fr.wikipedia.org/wiki/Warchin,,647,fr,"Warchin est une section de la ville belge de Tournai, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière du 31 août 1796 jusqu'à la fusion des communes de 1977.
Le village juste à l'extérieur de la Ville a sur son territoire une petite réserve naturelle, des marais que l'on nomme ""Prés d'Amour"" qui sont traversés par un petit cours d'eau, le rieu d'Amour.
De 1904 à 1943, le bourgmestre de Warchin fut Arthur Desenepart (1862-1943), qui avait succédé à Antoine Devaux (1834-1922). Après la Seconde Guerre mondiale, Warchin a été dirigée par un bourgmestre communiste et ancien cheminot résistant (chef de section de l'Armée Secrète), Paul Carette. Avant la fusion des communes, effective le 1er janvier 1977, Warchin était encore dirigée par une coalition entre communistes et socialistes.",Localité,7548,57085,57081,Wallonie,Hainaut,Tournai,69493
Warcoing,Warcoing,Q3473715,Warcoing,Warcoing,Warcoing,https://fr.wikipedia.org/wiki/Warcoing,Histoire,6219,https://nl.wikipedia.org/wiki/Warcoing,https://fr.wikipedia.org/wiki/Warcoing,Geschiedenis,557,fr,"Warcoing (en néerlandais Warkonje) est une section de la commune belge de Pecq, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant fusion des communes en 1977.
Warcoing est réputée pour son ancienne sucrerie Cosucra, implantée depuis longue date, qui emploie l'équivalent de 50 % de la population de la commune.",Localité,7740,57086,57062,Wallonie,Hainaut,Pecq,5611
Wardin,Wardin,Q2037073,Wardin,Wardin,Wardin,https://fr.wikipedia.org/wiki/Wardin,Histoire,1618,https://nl.wikipedia.org/wiki/Wardin,https://fr.wikipedia.org/wiki/Wardin,Geschiedenis,1289,fr,"Wardin (en wallon Wârdin, en luxembourgeois Waardéng/Wardicht) est une section de la ville belge de Bastogne située en Région wallonne dans la province de Luxembourg.",Localité,6600,82034,82003,Wallonie,Luxembourg,Bastogne,15737
,,,,,Bastogne (Wardin),https://fr.wikipedia.org/wiki/Wardin,,,,,,,,,,,82034,,,,,
WAREGEM,Waregem,Q204547,Waregem,Waregem,Варегем,https://fr.wikipedia.org/wiki/Waregem,Histoire,7026,https://nl.wikipedia.org/wiki/Waregem,https://nl.wikipedia.org/wiki/Waregem,Geschiedenis,12411,fr,"Waregem est une ville néerlandophone de Belgique située en Région flamande dans la province de Flandre-Occidentale
Elle compte environ 37500 habitants.",Ville,8790,34040,34040,Flandre,Flandre-Occidentale,Waregem,37871
,,,,,Varegem,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,Waereghem,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,Woaregem,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,Waregem,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,baleheom,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,Varegemas,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,وارخم,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,warehemu,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,瓦勒海姆,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,wa lei hai mu,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
,,,,,warkhm,https://fr.wikipedia.org/wiki/Waregem,,,,,,,,,,,34040,,,,,
